day,hour,place,event,value,NVA,VA,OUT,filename,productivity,VA_min,VA_max,lower_q,upper_q,VA_median,hour_box
22/01/2020,13:00,takto 13,VA,3.700936513593671e-18,0.0,3.700936513593671e-18,0.0,3_2020012213,2.970551086405826e-18,5.0014353897504285e-25,2.098487823690511e-15,1.76623753735333e-20,2.0977557887835315e-15,1.15066440945632e-19,13:30
22/01/2020,13:00,takto 13,VNA,9.011057373682037e-18,9.011057373682037e-18,0.0,0.0,3_2020012213,3.1339013523310456e-18,5.151919517724378e-24,2.098402972599676e-15,1.708684411513374e-20,2.097674163143678e-15,1.1264242738037528e-19,13:45
22/01/2020,14:00,takto 13,-,0.0,0.0,0.0,0.0,3_2020012214,3.450191710460664e-20,0.0,7.70274342380601e-17,7.59359047313455e-23,7.702336580710197e-17,5.72267421599372e-22,14:00
22/01/2020,14:00,takto 13,OUT,1.0,0.0,0.0,1.0,3_2020012214,1.6538445149775874e-20,1.1376945501796242e-26,5.888172540788016e-18,7.353126374902551e-23,5.884580021299005e-18,5.177764851408337e-22,14:15
22/01/2020,14:00,takto 13,VA,2.1427668924992308e-20,0.0,2.1427668924992308e-20,0.0,3_2020012214,1.8136227460352066e-20,3.1387818056237212e-27,4.5640846031883444e-17,6.765737040400749e-23,4.563754481848749e-17,4.78594305570581e-22,14:30
22/01/2020,14:00,takto 13,VNA,5.306903146504376e-20,5.306903146504376e-20,0.0,0.0,3_2020012214,1.6534085985234644e-20,1.2704839077497267e-26,1.4021227463739542e-17,6.574162015092419e-23,1.401795196864833e-17,4.703273622109583e-22,14:45
22/01/2020,15:00,takto 13,-,0.0,0.0,0.0,0.0,3_2020012215,1.5543650743584715e-22,0.0,1.507063667333832e-19,2.93897929455423e-25,1.5068786913088381e-19,2.40043378233519e-24,15:00
22/01/2020,15:00,takto 13,OUT,1.0,0.0,0.0,1.0,3_2020012215,1.071169605965713e-22,2.750173700151002e-29,1.285193837181444e-19,2.8344205572438657e-25,1.2850366302487408e-19,2.133568908523454e-24,15:15
22/01/2020,15:00,takto 13,VA,1.1419669691395228e-22,0.0,1.1419669691395228e-22,0.0,3_2020012215,1.1195487047076664e-22,2.6041138991512613e-29,4.640106359704628e-19,2.6176546974856313e-25,4.639958220042226e-19,2.002471202858382e-24,15:30
22/01/2020,15:00,takto 13,VNA,3.195337904809212e-22,3.195337904809212e-22,0.0,0.0,3_2020012215,8.2278449152624e-23,1.1254433250136376e-29,3.1640372935217965e-20,2.5310532304888457e-25,3.162559675801829e-20,1.9647123732283024e-24,15:45
22/01/2020,16:00,takto 13,-,0.0,0.0,0.0,0.0,3_2020012216,7.696292186420461e-25,0.0,7.934807524438826e-22,1.1203148851540978e-27,7.933980259492019e-22,1.0148335121332703e-26,16:00
22/01/2020,16:00,takto 13,OUT,1.0,0.0,0.0,1.0,3_2020012216,5.7169497706172895e-25,2.6097112988222437e-32,3.7124653533279656e-22,1.0719624379643908e-27,3.711772066581808e-22,8.653794402729487e-27,16:15
22/01/2020,16:00,takto 13,VA,5.6833941007911e-25,0.0,5.6833941007911e-25,0.0,3_2020012216,5.112452973593388e-25,7.182627304118072e-32,2.101093429445282e-21,1.014296428676643e-27,2.101028899369189e-21,8.219370854933595e-27,16:30
22/01/2020,16:00,takto 13,VNA,1.978004368124302e-24,1.978004368124302e-24,0.0,0.0,3_2020012216,4.20788147253326e-25,8.019270898974935e-32,2.7495234130684225e-22,1.0021193103155686e-27,2.7488667333161214e-22,8.240674586551182e-27,16:45
22/01/2020,06:00,takto 14,-,0.0,0.0,0.0,0.0,4_2020012206,0.0014904772122471617,0.0,0.021307543811984176,3.78238444194512e-05,0.01969267016056774,0.000298657073116142,06:00
22/01/2020,06:00,takto 14,OUT,0.9672076157993734,0.0,0.0,0.9672076157993734,4_2020012206,0.001465099439978941,0.0,0.02016872358614955,3.5389353495698306e-05,0.018568644213614153,0.0002878404432920677,06:15
22/01/2020,06:00,takto 14,VA,0.0017323404138810017,0.0,0.0017323404138810017,0.0,4_2020012206,0.0019425472305891172,0.0,0.023756891527403033,5.242702647802828e-05,0.02168574183350476,0.00038516212344748063,06:30
22/01/2020,06:00,takto 14,VNA,0.03106004378674534,0.03106004378674534,0.0,0.0,4_2020012206,0.0020312377727087867,7.864231937158058e-07,0.02269861621639862,0.00012430478159517052,0.020493492687030698,0.0005244871460555725,06:45
22/01/2020,07:00,takto 14,-,0.0,0.0,0.0,0.0,4_2020012207,8.408694688667795e-06,0.0,0.0006408473801422498,1.196180502995405e-07,0.0006342199660447687,1.171287566621774e-06,07:00
22/01/2020,07:00,takto 14,OUT,0.9998137513078694,0.0,0.0,0.9998137513078694,4_2020012207,8.165760257666961e-06,0.0,0.0007653012909761434,1.0860740150974314e-07,0.0007585777131783015,1.1376126841055363e-06,07:15
22/01/2020,07:00,takto 14,VA,9.674048470346043e-06,0.0,9.674048470346043e-06,0.0,4_2020012207,1.0877301671964216e-05,0.0,0.0005987944209480733,1.8858711606490482e-07,0.0005899752127770003,1.5890450638462715e-06,07:30
22/01/2020,07:00,takto 14,VNA,0.0001765746436623601,0.0001765746436623601,0.0,0.0,4_2020012207,1.1244437263085198e-05,1.2972491876394575e-09,0.0007362389591245858,4.6320987230321274e-07,0.0007269282771641368,2.1495267698292177e-06,07:45
22/01/2020,08:00,takto 14,-,0.0,0.0,0.0,0.0,4_2020012208,4.7184814526350365e-08,0.0,5.391707496196504e-06,3.9416804040413186e-10,5.363339730763146e-06,4.622225132263117e-09,08:00
22/01/2020,08:00,takto 14,OUT,0.9999989319524688,0.0,0.0,0.9999989319524688,4_2020012208,4.446717469097053e-08,0.0,4.915988891158098e-06,3.412355697139199e-10,4.888017068124965e-06,4.497096534287012e-09,08:15
22/01/2020,08:00,takto 14,VA,5.3978315351072035e-08,0.0,5.3978315351072035e-08,0.0,4_2020012208,6.269500798985269e-08,0.0,8.437135826385736e-06,6.512532429644943e-10,8.398161634065232e-06,6.624660880503354e-09,08:30
22/01/2020,08:00,takto 14,VNA,1.0140692119132173e-06,1.0140692119132173e-06,0.0,0.0,4_2020012208,6.156626419711457e-08,1.5454058743056905e-12,6.6244844606377335e-06,1.789935581850096e-09,6.582649701328537e-06,8.881787903106508e-09,08:45
22/01/2020,09:00,takto 14,-,0.0,0.0,0.0,0.0,4_2020012209,2.5802494310427503e-10,0.0,6.20053445784854e-08,1.3731477944358937e-12,6.188435497202106e-08,1.8271994095548265e-11,09:00
22/01/2020,09:00,takto 14,OUT,0.9999999939752654,0.0,0.0,0.9999999939752654,4_2020012209,2.550064086217806e-10,0.0,6.472534798517709e-08,1.136219619768172e-12,6.460532033010478e-08,1.816120603278585e-11,09:15
22/01/2020,09:00,takto 14,VA,3.013318405344491e-10,0.0,3.013318405344491e-10,0.0,4_2020012209,3.6117506704721037e-10,0.0,6.46980626461679e-08,2.351674422815634e-12,6.452304207789905e-08,2.7200145185178397e-11,09:30
22/01/2020,09:00,takto 14,VNA,5.723400511128845e-09,5.723400511128845e-09,0.0,0.0,4_2020012209,3.3112094336453045e-10,5.761418219537396e-15,4.4666991848576406e-08,6.84796388022892e-12,4.448495475293051e-08,3.5935374692516694e-11,09:45
22/01/2020,10:00,takto 14,-,0.0,0.0,0.0,0.0,4_2020012210,1.3923127612933316e-12,0.0,2.6905211548791406e-10,4.4822604116783366e-15,2.6851721211815043e-10,7.500495773059917e-14,10:00
22/01/2020,10:00,takto 14,OUT,0.9999999999642848,0.0,0.0,0.9999999999642848,4_2020012210,1.5220563459420478e-12,0.0,7.763854327795044e-10,4.012124821704575e-15,7.758528748938561e-10,7.263323312233913e-14,10:15
22/01/2020,10:00,takto 14,VA,1.7904595457253226e-12,0.0,1.7904595457253226e-12,0.0,4_2020012210,2.1930629713367487e-12,0.0,1.6152238394783022e-09,8.186935552999041e-15,1.614440744985785e-09,1.118667995422866e-13,10:30
22/01/2020,10:00,takto 14,VNA,3.4042397471369506e-11,3.4042397471369506e-11,0.0,0.0,4_2020012210,2.0544061043291617e-12,1.4289370804834106e-17,1.0354020081731377e-09,2.692770462292942e-14,1.0345776895509143e-09,1.5166617149812912e-13,10:45
22/01/2020,11:00,takto 14,-,0.0,0.0,0.0,0.0,4_2020012211,7.585789205193054e-15,0.0,3.806556210710156e-12,1.5818352095125428e-17,3.804196228357182e-12,2.9345781737962154e-16,11:00
22/01/2020,11:00,takto 14,OUT,0.9999999999998321,0.0,0.0,0.9999999999998321,4_2020012211,7.990907313374493e-15,0.0,3.2089321735715166e-12,1.4104422814259597e-17,3.206517163623089e-12,3.0341612725837897e-16,11:15
22/01/2020,11:00,takto 14,VA,9.777569095741078e-15,0.0,9.777569095741078e-15,0.0,4_2020012211,1.1745302067571939e-14,0.0,7.378283175995982e-12,2.932537215898535e-17,7.374881547385406e-12,4.4089346141449576e-16,11:30
22/01/2020,11:00,takto 14,VNA,1.9504165591869343e-13,1.9504165591869343e-13,0.0,0.0,4_2020012211,1.1788277796824829e-14,3.2174750863536556e-20,7.43086545492936e-12,1.0155963399528284e-16,7.427197689463459e-12,6.260054172199214e-16,11:45
22/01/2020,12:00,takto 14,-,0.0,0.0,0.0,0.0,4_2020012212,4.2206067512841656e-17,0.0,1.9961146702084893e-14,5.465595727609577e-20,1.9950394188216313e-14,1.2366671549197687e-18,12:00
22/01/2020,12:00,takto 14,OUT,0.9999999999999998,0.0,0.0,0.9999999999999998,4_2020012212,4.982084071911403e-17,0.0,2.5890656796255466e-14,4.7678666264133856e-20,2.5879794343888136e-14,1.2179362961471047e-18,12:15
22/01/2020,12:00,takto 14,VA,6.068088373376578e-17,0.0,6.068088373376578e-17,0.0,4_2020012212,7.717915666877307e-17,0.0,1.918921754983467e-13,1.0745706825500497e-19,1.9187745070901332e-13,1.7970768103137453e-18,12:30
22/01/2020,12:00,takto 14,VNA,1.1075958401871407e-15,1.1075958401871407e-15,0.0,0.0,4_2020012212,7.351747003433435e-17,5.969027559645303e-23,7.526251110098849e-14,3.91465487308984e-19,7.52456524387322e-14,2.5974097226482507e-18,12:45
22/01/2020,13:00,takto 14,-,0.0,0.0,0.0,0.0,4_2020012213,2.359162154172769e-19,0.0,1.3526551479607302e-16,1.9106905488816912e-22,1.3521646354011387e-16,5.152727124798375e-21,13:00
22/01/2020,13:00,takto 14,OUT,1.0,0.0,0.0,1.0,4_2020012213,2.4968809044781187e-19,0.0,9.598288208257066e-17,1.630454390442515e-22,9.59373726734574e-17,4.841159069275774e-21,13:15
22/01/2020,13:00,takto 14,VA,3.108100575192532e-19,0.0,3.108100575192532e-19,0.0,4_2020012213,3.5539158192285806e-19,0.0,3.009810850540491e-16,3.874541921337414e-22,3.0091620907971995e-16,7.221708869304315e-21,13:30
22/01/2020,13:00,takto 14,VNA,6.281331246569441e-18,6.281331246569441e-18,0.0,0.0,4_2020012213,4.0224434228906584e-19,8.210434916121234e-26,2.9737908420272257e-16,1.5041798036282298e-21,2.973025145104683e-16,1.104002540593382e-20,13:45
22/01/2020,14:00,takto 14,-,0.0,0.0,0.0,0.0,4_2020012214,1.3862069401590757e-21,0.0,9.222253486594426e-19,6.695062516365469e-25,9.22005398420587e-19,2.0640567071996872e-23,14:00
22/01/2020,14:00,takto 14,OUT,1.0,0.0,0.0,1.0,4_2020012214,1.2014605923352528e-21,0.0,5.362114824420264e-19,5.581271633217793e-25,5.3601285403196895e-19,1.838646595942671e-23,14:15
22/01/2020,14:00,takto 14,VA,1.7619301191734245e-21,0.0,1.7619301191734245e-21,0.0,4_2020012214,2.229829483258702e-21,0.0,3.686646040458668e-18,1.3445507794163224e-24,3.686354423531787e-18,3.0134602289745916e-23,14:30
22/01/2020,14:00,takto 14,VNA,3.5005724588476073e-20,3.5005724588476073e-20,0.0,0.0,4_2020012214,2.2302234609406667e-21,4.676929285703515e-28,3.954235831858923e-18,5.821679467170953e-24,3.953889785358386e-18,4.602896538738557e-23,14:45
22/01/2020,15:00,takto 14,-,0.0,0.0,0.0,0.0,4_2020012215,7.398752364989739e-24,0.0,3.727272833010207e-21,2.4184337492531817e-27,3.726303157154959e-21,7.890624250655984e-26,15:00
22/01/2020,15:00,takto 14,OUT,1.0,0.0,0.0,1.0,4_2020012215,5.838513043782821e-24,0.0,3.2343298841181092e-21,2.005586035543464e-27,3.2334460034676793e-21,7.369739279587088e-26,15:15
22/01/2020,15:00,takto 14,VA,1.027972098683849e-23,0.0,1.027972098683849e-23,0.0,4_2020012215,1.822632347426792e-23,0.0,4.2247469597061216e-20,5.082416816384525e-27,4.224613035939046e-20,1.201286773188345e-25,15:30
22/01/2020,15:00,takto 14,VNA,1.9887445965583485e-22,1.9887445965583485e-22,0.0,0.0,4_2020012215,9.655295064313482e-24,8.165226549442278e-31,7.254670610047923e-21,2.2167509620249248e-26,7.253132924154924e-21,1.857566025776677e-25,15:45
22/01/2020,16:00,takto 14,-,0.0,0.0,0.0,0.0,4_2020012216,4.616736614822926e-26,0.0,3.979998564578158e-23,8.707871690082589e-30,3.9795856137286454e-23,3.2882757998547146e-28,16:00
22/01/2020,16:00,takto 14,OUT,1.0,0.0,0.0,1.0,4_2020012216,3.3243761808734897e-26,0.0,2.876495210626249e-23,7.185677371776186e-30,2.8761281645891193e-23,2.9401611261596198e-28,16:15
22/01/2020,16:00,takto 14,VA,5.814388673563925e-26,0.0,5.814388673563925e-26,0.0,4_2020012216,9.694324164556398e-26,0.0,2.4586183294702033e-22,1.8953291026964856e-29,2.4585601983292647e-22,4.963818706464024e-28,16:30
22/01/2020,16:00,takto 14,VNA,1.1907987214228808e-24,1.1907987214228808e-24,0.0,0.0,4_2020012216,5.622117734002885e-26,5.552071724088445e-33,3.4336432797985237e-23,8.727254900070299e-29,3.432961877266804e-23,7.837990638578682e-28,16:45
22/01/2020,06:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012206,0.014146271819529656,0.0,0.11573845229574449,0.0012423941644888726,0.09870348742606774,0.003923171140092415,06:00
22/01/2020,06:00,takto 15,OUT,0.9171392660907287,0.0,0.0,0.9171392660907287,5_2020012206,0.015457706634742203,8.803753471596224e-06,0.11897918881874908,0.0018649681448805408,0.0997615706915267,0.005797596146390062,06:15
22/01/2020,06:00,takto 15,VA,0.01558707126122232,0.0,0.01558707126122232,0.0,5_2020012206,0.01704655998860855,0.0,0.12054932126356571,0.001536980655494469,0.09698089944231011,0.006108938103877445,06:30
22/01/2020,06:00,takto 15,VNA,0.06727366264804951,0.06727366264804951,0.0,0.0,5_2020012206,0.01569774660200888,0.0,0.11736367468206091,0.0008592624546934902,0.09649520277142241,0.0042365636022099916,06:45
22/01/2020,07:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012207,0.00022877218107401185,0.0,0.007658440679696163,1.4224411983119967e-05,0.007410281107611938,6.350040763310057e-05,07:00
22/01/2020,07:00,takto 15,OUT,0.99890393089883,0.0,0.0,0.99890393089883,5_2020012207,0.00021367986510100948,0.0,0.009023124161225669,7.718167385562431e-06,0.008803966194677245,4.446329413570646e-05,07:15
22/01/2020,07:00,takto 15,VA,0.00020860075795041516,0.0,0.00020860075795041516,0.0,5_2020012207,0.00018757009166323548,0.0,0.006140898288936362,1.0868596198174714e-05,0.005963046709485609,3.9978903765659616e-05,07:30
22/01/2020,07:00,takto 15,VNA,0.0008874683432181748,0.0008874683432181748,0.0,0.0,5_2020012207,0.00020438089396340386,2.113314212294434e-08,0.006170422406056704,1.5708383547642373e-05,0.005962032098499374,5.763567544454685e-05,07:45
22/01/2020,08:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012208,2.5765386748349345e-06,0.0,0.00028876230620070723,1.0098616975597151e-07,0.00028684620489016364,4.2495558098356526e-07,08:00
22/01/2020,08:00,takto 15,OUT,0.9999856647732588,0.0,0.0,0.9999856647732588,5_2020012208,2.66106936489815e-06,1.487161123704607e-10,0.00035189498758331423,1.4580630816743828e-07,0.0003496414523895702,5.947853911676111e-07,08:15
22/01/2020,08:00,takto 15,VA,2.7917401954418366e-06,0.0,2.7917401954418366e-06,0.0,5_2020012208,3.0360361854073895e-06,0.0,0.00021903950960884758,1.1599662254439917e-07,0.00021632305421933116,6.319667231515798e-07,08:30
22/01/2020,08:00,takto 15,VNA,1.1543486541744269e-05,1.1543486541744269e-05,0.0,0.0,5_2020012208,2.8933165566268715e-06,0.0,0.0002178100580076439,6.444894510185315e-08,0.000215500906030509,4.4069934856660367e-07,08:45
22/01/2020,09:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012209,4.0617146525529945e-08,0.0,3.916057831623958e-06,1.1021867976972893e-09,3.88691372827778e-06,6.296089716363902e-09,09:00
22/01/2020,09:00,takto 15,OUT,0.9999998109648826,0.0,0.0,0.9999998109648826,5_2020012209,3.85612402199524e-08,0.0,5.610849888649087e-06,6.127217910424141e-10,5.585506794590618e-06,4.514541393703874e-09,09:15
22/01/2020,09:00,takto 15,VA,3.773292432825965e-08,0.0,3.773292432825965e-08,0.0,5_2020012209,3.590123297306611e-08,0.0,1.0847853910904166e-05,9.218744021516366e-10,1.0826641166422676e-05,4.458683670147348e-09,09:30
22/01/2020,09:00,takto 15,VNA,1.5130219447869241e-07,1.5130219447869241e-07,0.0,0.0,5_2020012209,3.585207759449014e-08,6.297027685261118e-13,2.0807918107000106e-05,1.2886288574297213e-09,2.0783322081930768e-05,5.895004425382011e-09,09:45
22/01/2020,10:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012210,4.925518899038542e-10,0.0,1.2083548321149644e-07,9.089297680471849e-12,1.2060165614095087e-07,4.607194775390877e-11,10:00
22/01/2020,10:00,takto 15,OUT,0.9999999975466076,0.0,0.0,0.9999999975466076,5_2020012210,4.93491847705702e-10,4.8329678705912305e-15,2.960459116612215e-07,1.2501053261832354e-11,2.957638153848134e-07,6.132879163851603e-11,10:15
22/01/2020,10:00,takto 15,VA,4.979646115507052e-10,0.0,4.979646115507052e-10,0.0,5_2020012210,5.403988425573257e-10,0.0,2.496340878336147e-07,9.33841309168862e-12,2.49336762237485e-07,5.8159069757687865e-11,10:30
22/01/2020,10:00,takto 15,VNA,1.9554268953569864e-09,1.9554268953569864e-09,0.0,0.0,5_2020012210,4.654158660359389e-10,0.0,1.1381589254051341e-07,5.766705197335727e-12,1.1356213306454872e-07,4.1779573463367944e-11,10:45
22/01/2020,11:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012211,7.673773488661183e-12,0.0,6.560165070841502e-09,8.795602365103096e-14,6.556874686101659e-09,6.011187973586176e-13,11:00
22/01/2020,11:00,takto 15,OUT,0.9999999999677562,0.0,0.0,0.9999999999677562,5_2020012211,6.188139043058787e-12,0.0,1.531488069287663e-09,5.654725434113732e-14,1.5287706996589467e-09,4.387451556880144e-13,11:15
22/01/2020,11:00,takto 15,VA,6.399156083282548e-12,0.0,6.399156083282548e-12,0.0,5_2020012211,5.7187528087900215e-12,0.0,8.97823927656916e-10,8.151532517179384e-14,8.955369127901503e-10,4.345188110449925e-13,11:30
22/01/2020,11:00,takto 15,VNA,2.594573203665005e-11,2.594573203665005e-11,0.0,0.0,5_2020012211,6.0159589926202e-12,7.065124959998392e-17,3.20465210112833e-09,1.1004963621885321e-13,3.2018107195696113e-09,5.827873362545286e-13,11:45
22/01/2020,12:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012212,7.381276920740276e-14,0.0,3.213328762125452e-11,8.024670461482506e-16,3.210708568188487e-11,4.60712196612506e-15,12:00
22/01/2020,12:00,takto 15,OUT,0.999999999999641,0.0,0.0,0.999999999999641,5_2020012212,8.0905973782793e-14,3.6099770244431534e-19,7.829644891818854e-11,1.0623807839308917e-15,7.826491087478686e-11,5.941122595897174e-15,12:15
22/01/2020,12:00,takto 15,VA,8.53054295614605e-14,0.0,8.53054295614605e-14,0.0,5_2020012212,1.0709118127714823e-13,0.0,1.608202528925623e-10,7.686872995200047e-16,1.607870094531927e-10,5.7289415075474315e-15,12:30
22/01/2020,12:00,takto 15,VNA,3.380103605757475e-13,3.380103605757475e-13,0.0,0.0,5_2020012212,7.9411793978498e-14,0.0,3.592874891405795e-11,5.14746080689463e-16,3.5901394413641595e-11,4.05436580451254e-15,12:45
22/01/2020,13:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012213,1.4418982533600175e-15,0.0,3.217970477387848e-12,7.665693212672616e-18,3.2176036251903287e-12,5.850211966439207e-17,13:00
22/01/2020,13:00,takto 15,OUT,0.999999999999998,0.0,0.0,0.999999999999998,5_2020012213,1.0533391728145492e-15,0.0,3.505212623422237e-13,4.962481338279225e-18,3.502193322903473e-13,4.112592437328589e-17,13:15
22/01/2020,13:00,takto 15,VA,1.0776080569616491e-15,0.0,1.0776080569616491e-15,0.0,5_2020012213,8.238700471408726e-16,0.0,1.5755034910125468e-13,7.422125189253079e-18,1.5728717589514565e-13,4.3793073266658563e-17,13:30
22/01/2020,13:00,takto 15,VNA,4.674822652808326e-15,4.674822652808326e-15,0.0,0.0,5_2020012213,9.913247545311571e-16,2.3095701796825395e-21,7.694435681085549e-13,9.634694319894924e-18,7.691281558390761e-13,5.7933651547799e-17,13:45
22/01/2020,14:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012214,1.0425625164380553e-17,0.0,4.132962903500464e-15,7.210809433368583e-20,4.130040113835575e-15,4.657750819034286e-19,14:00
22/01/2020,14:00,takto 15,OUT,1.0,0.0,0.0,1.0,5_2020012214,1.327588208726597e-17,1.1865768911271707e-23,1.2821202966989425e-14,9.501402196329871e-20,1.2817732104291828e-14,6.077212236287922e-19,14:15
22/01/2020,14:00,takto 15,VA,1.4540059423366824e-17,0.0,1.4540059423366824e-17,0.0,5_2020012214,2.177358381275211e-17,0.0,6.751565321532219e-14,6.978812124106852e-20,6.751186195972796e-14,5.647361568820676e-19,14:30
22/01/2020,14:00,takto 15,VNA,6.693712218726222e-17,6.693712218726222e-17,0.0,0.0,5_2020012214,1.2685146629068676e-17,0.0,1.0388885833865971e-14,4.6006753293404406e-20,1.0385897280072958e-14,3.9246769854669405e-19,14:45
22/01/2020,15:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012215,2.4947606772837463e-19,0.0,2.9173508012335993e-16,6.696177313842755e-22,2.916940517415948e-16,5.566235935925201e-21,15:00
22/01/2020,15:00,takto 15,OUT,1.0,0.0,0.0,1.0,5_2020012215,1.7560405127813813e-19,0.0,1.3633034182119863e-16,4.488830428302915e-22,1.3629785330158872e-16,4.023551914575487e-21,15:15
22/01/2020,15:00,takto 15,VA,1.8020387011062304e-19,0.0,1.8020387011062304e-19,0.0,5_2020012215,1.270481338242159e-19,0.0,7.841856462977263e-17,6.658272146571362e-22,7.838905822250686e-17,4.395711349656433e-21,15:30
22/01/2020,15:00,takto 15,VNA,9.013897275249336e-19,9.013897275249336e-19,0.0,0.0,5_2020012215,1.6868722761176351e-19,5.124227118955516e-26,1.9445804768742705e-16,8.726414989383652e-22,1.9442285949790634e-16,5.792295251070874e-21,15:45
22/01/2020,16:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012216,1.5632697093605983e-21,0.0,6.025665788699135e-19,6.429343096354156e-24,6.022417625952915e-19,4.572826256750058e-23,16:00
22/01/2020,16:00,takto 15,OUT,1.0,0.0,0.0,1.0,5_2020012216,2.11590768962175e-21,1.578179088208931e-28,1.7278226879563069e-18,8.358680302408876e-24,1.7274252784027988e-18,5.89695009717746e-23,16:15
22/01/2020,16:00,takto 15,VA,2.22180951094557e-21,0.0,2.22180951094557e-21,0.0,5_2020012216,2.963183352590166e-21,0.0,3.6475804613910904e-18,5.9576729841851055e-24,3.6471715767679915e-18,5.500818397015702e-23,16:30
22/01/2020,16:00,takto 15,VNA,1.0698044546931631e-20,1.0698044546931631e-20,0.0,0.0,5_2020012216,2.2448772922097662e-21,0.0,3.1433360348307098e-18,4.1660904495017795e-24,3.1430245767673243e-18,3.7914936635397076e-23,16:45
22/01/2020,17:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012217,3.260710222188095e-23,0.0,2.0942204604482047e-20,5.752466517511696e-26,2.0937760782882445e-20,5.486616038321032e-25,17:00
22/01/2020,17:00,takto 15,OUT,1.0,0.0,0.0,1.0,5_2020012217,3.051707485308156e-23,0.0,5.42774487670639e-20,3.9311152443485456e-26,5.427401362669581e-20,3.877161918350755e-25,17:15
22/01/2020,17:00,takto 15,VA,2.669473236831217e-23,0.0,2.669473236831217e-23,0.0,5_2020012217,1.8615749184642632e-23,0.0,7.52780500732474e-21,5.999762229404533e-26,7.524614779466515e-21,4.3612779089790275e-25,17:30
22/01/2020,17:00,takto 15,VNA,1.2679908806130265e-22,1.2679908806130265e-22,0.0,0.0,5_2020012217,2.5039003213643524e-23,0.0,2.708045643470692e-20,7.059721685881268e-26,2.707648781030275e-20,5.665276714948637e-25,17:45
22/01/2020,18:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012218,2.411841598856643e-25,0.0,1.033487799935706e-22,5.79898212268831e-28,1.0331399262367982e-22,4.377941030048699e-27,18:00
22/01/2020,18:00,takto 15,OUT,1.0,0.0,0.0,1.0,5_2020012218,3.5126512374840446e-25,0.0,1.9530941033404362e-22,7.017090414790376e-28,1.9526571626564255e-22,5.852428892118007e-27,18:15
22/01/2020,18:00,takto 15,VA,3.590945750632816e-25,0.0,3.590945750632816e-25,0.0,5_2020012218,5.133586481875225e-25,0.0,8.441599167106714e-22,4.863446499598291e-28,8.441157000774956e-22,4.8795440756773355e-27,18:30
22/01/2020,18:00,takto 15,VNA,1.7574793758938742e-24,1.7574793758938742e-24,0.0,0.0,5_2020012218,3.305703684315351e-25,0.0,3.1344722256133836e-22,3.4218998894909194e-28,3.1341391227999674e-22,3.48268249847663e-27,18:45
22/01/2020,19:00,takto 15,-,0.0,0.0,0.0,0.0,5_2020012219,2.5401344166988322e-26,1.7507897635654684e-32,1.3866885630860565e-23,7.140857221247919e-29,1.3863739391056092e-23,4.590684965784682e-28,19:00
22/01/2020,19:00,takto 15,OUT,1.0,0.0,0.0,1.0,5_2020012219,1.6199276789615034e-26,6.854972412505783e-33,4.589139294387936e-24,6.452321186960063e-29,4.58576285382706e-24,4.683527603410033e-28,19:15
22/01/2020,19:00,takto 15,VA,1.7993756918275966e-26,0.0,1.7993756918275966e-26,0.0,5_2020012219,1.2809112958882153e-26,4.02641559422e-33,4.603950645069919e-24,5.784850220471035e-29,4.60129474970154e-24,3.794176510476812e-28,19:30
22/01/2020,19:00,takto 15,VNA,8.938029642481698e-26,8.938029642481698e-26,0.0,0.0,5_2020012219,1.7565293757618355e-26,3.271907525637896e-32,3.6581732379841696e-24,8.503274299256782e-29,3.654591019600762e-24,5.261391676196252e-28,19:45
22/01/2020,06:00,takto 16,-,0.0,0.0,0.0,0.0,6_2020012206,0.0015325534855021204,0.0,0.021233784414048853,3.95377990608894e-05,0.019595424230499345,0.0002981547817764444,06:00
22/01/2020,06:00,takto 16,OUT,0.967009979462881,0.0,0.0,0.967009979462881,6_2020012206,0.0014654492838444993,0.0,0.020319036698429417,3.5581354407534885e-05,0.01871135910919421,0.0002926359990234596,06:15
22/01/2020,06:00,takto 16,VA,0.0017372569619783264,0.0,0.0017372569619783264,0.0,6_2020012206,0.001932214154539703,0.0,0.02390822184189788,5.638015669580355e-05,0.021849565962500473,0.0003888709202955477,06:30
22/01/2020,06:00,takto 16,VNA,0.03125276357513608,0.03125276357513608,0.0,0.0,6_2020012206,0.0020188109240269823,1.349960354818241e-06,0.02243983437295404,0.00012407428345000214,0.020233323504971455,0.0005269052784959117,06:45
22/01/2020,07:00,takto 16,-,0.0,0.0,0.0,0.0,6_2020012207,8.559973997840435e-06,0.0,0.0005514035623048647,1.3159043548361618e-07,0.0005444289009434424,1.2419684705084992e-06,07:00
